edad,ciclo,trabaja,horas_trabajo_semanal,modalidad_trabajo,tiempo_transporte,carga_familiar,tiene_beca,num_cursos_matriculados,horas_estudio_semanal,horas_sueno,nivel_estres,salud_mental_autopercibida,asistencia_pct,entendimiento_curso,T1,T2,examen_final,nota_final,situacion_academica,modalidad_trabajo_enc,situacion_enc,cluster,pca_x,pca_y,perfil_academico
31,6,1,45.4,Presencial,2.2,3,1,7,2.2,5.5,8.6,3.6,76.4,6.0,12.5,10.7,5.2,8.31,Riesgo,2,2,0,2.7762457735775805,1.2462647097050994,Vulnerable por Carga Familiar y Estres
24,7,1,16.5,Presencial,1.55,0,0,4,16.1,6.7,5.5,4.6,71.4,5.1,12.0,12.7,15.1,13.76,Aprobado,2,0,3,0.1918603402641389,-0.9285639595348018,Riesgo por Ausentismo Laboral
28,1,1,43.7,Hibrido,1.52,1,0,6,1.2,5.8,8.1,3.2,65.7,2.8,6.8,7.8,2.6,5.0,Riesgo,0,2,3,3.63657334536121,-0.5626147679375556,Riesgo por Ausentismo Laboral
24,1,1,30.7,Hibrido,0.82,2,1,4,16.3,6.4,4.7,6.8,96.3,7.5,12.9,10.4,14.8,13.1,Aprobado,0,0,1,-1.003245197930926,1.0405657667740895,Trabajador Esforzado
20,1,1,34.4,Hibrido,1.18,3,0,5,14.9,6.3,7.9,4.0,88.4,6.2,9.1,10.6,9.0,9.5,Riesgo,0,2,0,0.7014863653930837,1.793776674696432,Vulnerable por Carga Familiar y Estres
23,2,1,40.7,Presencial,1.54,1,0,6,14.0,6.5,7.4,3.4,66.1,7.4,8.8,10.6,9.7,9.79,Riesgo,2,2,3,1.4250509264075397,-0.6648909302273971,Riesgo por Ausentismo Laboral
19,10,1,36.9,Presencial,1.8,0,0,6,7.7,5.5,4.5,8.4,85.7,8.0,11.5,11.5,11.9,11.7,Aprobado,2,0,1,-0.050723556563383176,-0.954501565961967,Trabajador Esforzado
29,7,1,24.2,Presencial,1.73,0,0,6,13.0,6.8,2.0,5.7,73.4,7.8,12.6,15.5,14.1,14.22,Aprobado,2,0,1,-0.7698495621551891,-1.420835249765552,Trabajador Esforzado
20,8,1,34.8,Remoto,0.24,0,0,4,14.4,5.8,4.2,6.3,87.1,5.6,9.4,8.2,11.7,10.19,Riesgo,3,2,1,-0.239880242128532,-0.8470744378445343,Trabajador Esforzado
23,3,1,44.9,Presencial,2.44,2,0,3,5.2,6.8,6.8,6.9,72.6,10.0,14.0,12.0,11.1,11.95,Aprobado,2,0,0,1.3439886389918898,0.10920293559819572,Vulnerable por Carga Familiar y Estres
32,10,1,22.9,Presencial,0.79,0,0,5,19.5,6.6,4.2,6.7,87.2,8.2,10.3,10.6,15.6,13.04,Aprobado,2,0,1,-1.563161495619626,-0.6842679993625924,Trabajador Esforzado
26,2,1,46.9,Remoto,0.32,0,0,5,6.2,6.2,5.2,8.6,76.8,6.3,12.8,11.2,12.0,11.92,Aprobado,3,0,3,1.324561096345821,-1.3413729609565508,Riesgo por Ausentismo Laboral
24,10,1,33.1,Presencial,1.7,0,0,4,12.0,6.0,5.2,6.9,81.2,7.6,11.1,12.4,12.0,11.94,Aprobado,2,0,1,-0.04000311602848297,-0.9638720751700618,Trabajador Esforzado
26,1,1,26.5,Remoto,0.6,0,1,3,17.9,5.7,6.6,4.2,83.7,7.2,11.4,13.3,13.2,12.87,Aprobado,3,0,1,-0.4206501989087942,-0.6005065022939585,Trabajador Esforzado
29,1,1,22.9,Presencial,1.4,0,0,7,19.1,6.5,5.8,6.6,93.0,6.6,9.6,8.7,13.7,11.38,Aprobado,2,0,1,-1.118289487490157,-0.27627387586075985,Trabajador Esforzado
21,1,1,28.2,Hibrido,0.68,0,0,3,13.2,7.4,2.7,6.9,85.9,8.1,15.5,14.7,19.1,17.06,Aprobado,0,0,1,-1.1665852337577953,-0.9814699343192375,Trabajador Esforzado
27,8,1,14.4,Presencial,2.37,0,0,3,13.0,6.2,6.3,5.3,77.4,4.3,13.3,12.0,12.2,12.36,Aprobado,2,0,3,0.4160864765257134,-0.5767310746222926,Riesgo por Ausentismo Laboral
31,3,1,26.7,Remoto,0.0,1,1,4,22.1,7.2,5.0,5.2,94.7,5.1,6.8,9.3,15.0,11.65,Aprobado,3,0,1,-1.034143647370661,0.4011513201302526,Trabajador Esforzado
26,5,1,27.9,Presencial,2.82,0,0,4,9.3,6.9,5.8,5.2,73.7,4.9,12.3,9.8,10.0,10.4,Riesgo,2,2,3,1.0642983814888762,-1.0166661683011557,Riesgo por Ausentismo Laboral
24,5,1,21.4,Presencial,1.86,1,0,3,18.5,4.7,5.2,6.9,78.8,5.5,10.4,8.5,12.1,10.68,Riesgo,2,2,1,-0.2135435026140053,-0.056280366114252425,Trabajador Esforzado
20,8,1,36.0,Presencial,1.46,1,1,4,10.9,5.3,5.0,5.3,75.9,5.2,10.6,10.8,7.5,9.11,Riesgo,2,2,3,0.9820471265367703,-0.4371909539018615,Riesgo por Ausentismo Laboral
21,4,1,28.2,Hibrido,0.88,1,0,4,11.2,8.1,3.4,5.2,84.2,4.6,11.2,12.0,13.3,12.49,Aprobado,0,0,1,0.09022440625510145,-0.15687757707892938,Trabajador Esforzado
32,1,0,0.0,No aplica,0.48,0,0,5,21.0,7.0,2.2,8.2,92.0,6.6,13.3,15.4,17.6,16.08,Aprobado,1,0,2,-2.733704843765798,-0.2771898279483909,Estudiante de Alto Rendimiento
26,4,1,27.4,Presencial,2.27,1,0,5,6.0,5.7,6.5,5.2,70.3,6.0,9.3,14.2,8.8,10.52,Riesgo,2,2,3,1.5006148754766249,-0.34129068245493455,Riesgo por Ausentismo Laboral
22,3,1,32.8,Remoto,0.0,0,0,3,15.8,5.5,4.3,7.6,82.7,5.9,8.7,8.7,11.0,9.85,Riesgo,3,2,1,-0.24017270563556947,-0.963269378126622,Trabajador Esforzado
24,8,1,30.6,Presencial,0.7,0,0,7,13.1,6.2,5.2,5.4,74.6,9.7,11.5,11.0,14.8,13.0,Aprobado,2,0,1,-0.3351189885683323,-1.1980097329506718,Trabajador Esforzado
26,8,1,24.4,Presencial,1.78,0,0,5,18.8,7.1,6.0,6.7,93.1,6.2,10.2,12.0,15.7,13.49,Aprobado,2,0,1,-0.9233015548101078,-0.2702559781302285,Trabajador Esforzado
26,1,1,31.0,Presencial,2.02,4,1,5,0.0,5.6,8.1,5.3,83.9,4.4,9.5,10.2,2.1,6.01,Desercion,2,1,0,2.477889366655615,2.4908010004787124,Vulnerable por Carga Familiar y Estres
28,8,1,29.6,Presencial,1.74,0,1,6,8.2,5.8,4.9,6.8,80.4,6.5,10.9,13.3,9.9,11.12,Aprobado,2,0,1,0.3407776414796975,-0.9376066396925173,Trabajador Esforzado
21,1,1,20.9,Presencial,1.94,1,0,7,9.1,4.7,6.0,4.4,79.9,5.7,9.8,9.7,13.0,11.37,Aprobado,2,0,3,0.5551008698777575,0.0710123456691249,Riesgo por Ausentismo Laboral
27,7,1,27.7,Presencial,1.86,0,0,3,10.2,5.7,5.8,5.8,79.3,3.8,7.9,7.1,7.0,7.21,Riesgo,2,2,3,0.957308753527273,-0.7906069099892006,Riesgo por Ausentismo Laboral
24,4,1,34.6,Presencial,0.86,1,0,5,9.0,5.6,8.1,5.4,75.7,5.6,11.4,12.7,6.6,9.39,Riesgo,2,2,3,1.683292098986241,-0.10244201275597244,Riesgo por Ausentismo Laboral
32,4,1,34.6,Presencial,1.74,0,1,7,8.5,6.5,5.8,5.3,78.3,6.4,8.9,10.0,10.5,10.03,Riesgo,2,2,3,0.7973245601111363,-1.0056879854292096,Riesgo por Ausentismo Laboral
20,5,1,28.2,Remoto,0.14,2,0,4,9.6,6.5,7.6,2.7,82.4,3.5,11.4,13.0,10.6,11.48,Aprobado,3,0,0,1.5758918928769865,0.9804147431036312,Vulnerable por Carga Familiar y Estres
20,4,1,35.4,Remoto,0.56,0,0,7,17.4,7.2,7.6,4.1,73.5,6.2,10.5,10.8,14.0,12.34,Aprobado,3,0,3,0.8228959463977474,-0.9971250630135026,Riesgo por Ausentismo Laboral
24,8,0,0.0,No aplica,0.15,0,1,5,17.6,6.2,4.3,5.7,97.5,7.3,11.2,12.7,18.8,15.45,Aprobado,1,0,2,-2.4316646910204205,0.12358108604378805,Estudiante de Alto Rendimiento
25,10,1,22.4,Presencial,1.43,2,1,3,6.5,6.5,5.6,5.3,99.7,7.2,10.5,8.9,9.1,9.32,Riesgo,2,2,1,-0.43525476728082685,1.4111152765920156,Trabajador Esforzado
28,9,1,28.0,Remoto,0.01,0,0,7,13.2,6.5,3.5,5.6,73.2,5.4,12.5,11.0,12.6,12.1,Aprobado,3,0,1,0.18804131734382118,-1.287972340793356,Trabajador Esforzado
24,5,1,42.0,Presencial,2.5,0,0,3,7.9,5.3,6.2,6.4,75.8,4.2,7.7,9.9,9.7,9.36,Riesgo,2,2,3,1.7565678286955342,-1.1390841760809567,Riesgo por Ausentismo Laboral
31,6,1,31.3,Hibrido,1.52,2,1,6,7.6,6.8,7.4,5.5,70.7,2.4,9.8,13.2,8.0,9.92,Riesgo,0,2,0,2.576765857356447,0.5110330342966424,Vulnerable por Carga Familiar y Estres
25,5,1,27.8,Presencial,1.78,4,0,5,8.6,7.3,5.3,5.2,72.2,6.6,10.8,13.8,12.7,12.65,Aprobado,2,0,0,1.2073572842381572,1.7924860470891144,Vulnerable por Carga Familiar y Estres
19,8,1,42.4,Presencial,1.13,0,1,6,1.9,6.2,9.4,3.4,73.6,2.1,8.2,11.2,2.6,6.3,Riesgo,2,2,3,3.474924042861539,-0.8444360816029871,Riesgo por Ausentismo Laboral
19,6,1,27.7,Presencial,1.85,1,0,4,0.9,6.1,6.8,4.4,73.8,4.2,7.7,8.0,7.6,7.74,Riesgo,2,2,3,2.1754485410081212,-0.152840507755077,Riesgo por Ausentismo Laboral
32,5,1,47.9,Remoto,0.35,0,0,3,9.3,7.1,5.7,6.4,79.7,5.2,9.7,11.1,7.7,9.12,Riesgo,3,2,3,1.3299288424228284,-1.1803072201001312,Riesgo por Ausentismo Laboral
20,5,1,25.9,Presencial,1.48,1,1,5,19.2,6.5,5.6,4.9,83.8,5.3,14.0,14.2,10.9,12.51,Aprobado,2,0,1,-0.2313308134105003,0.08668190606550277,Trabajador Esforzado
32,4,1,21.9,Presencial,1.92,2,1,6,7.7,5.4,5.8,5.0,73.2,7.0,12.2,11.4,7.9,9.81,Riesgo,2,2,0,0.8149828292696051,0.5035148066422633,Vulnerable por Carga Familiar y Estres
22,6,1,28.7,Presencial,2.17,1,0,5,11.4,6.1,7.7,4.9,74.6,7.6,12.7,12.7,9.3,11.0,Aprobado,2,0,3,0.852265239418807,-0.11966096972872727,Riesgo por Ausentismo Laboral
19,7,1,28.0,Remoto,0.65,0,1,3,19.2,6.0,4.9,5.5,76.1,6.0,11.5,12.2,16.4,14.16,Aprobado,3,0,1,-0.22213824035526397,-1.0504406510931183,Trabajador Esforzado
22,5,1,23.5,Presencial,0.93,0,0,6,17.2,5.8,3.6,8.7,89.6,8.2,13.2,12.4,16.0,14.36,Aprobado,2,0,1,-1.618044969614249,-0.6728379196605205,Trabajador Esforzado
27,9,0,0.0,No aplica,0.15,1,1,5,22.8,6.3,2.8,6.7,94.7,7.0,14.5,15.7,20.0,17.61,Aprobado,1,0,2,-2.8282766135924993,0.610645677370086,Estudiante de Alto Rendimiento
24,9,1,32.5,Presencial,2.01,1,0,6,12.1,5.6,6.4,6.2,83.3,6.4,11.3,12.6,10.2,11.14,Aprobado,2,0,1,0.4760188231796708,0.010293127388214777,Trabajador Esforzado
29,5,1,33.7,Presencial,1.88,1,1,7,12.5,6.7,6.2,6.5,74.5,6.3,14.7,12.5,15.3,14.34,Aprobado,2,0,3,0.8835192689443445,-0.34292856907398084,Riesgo por Ausentismo Laboral
27,10,1,26.3,Presencial,1.25,0,0,7,12.2,6.2,4.2,5.3,81.9,7.9,13.7,12.4,13.0,12.96,Aprobado,2,0,1,-0.5891617410940498,-0.9278629117598131,Trabajador Esforzado
24,2,1,25.4,Hibrido,1.0,0,1,7,12.8,6.6,5.3,5.8,70.8,6.3,11.1,11.2,12.8,11.98,Aprobado,0,0,3,0.4520466740425235,-1.1567565285666979,Riesgo por Ausentismo Laboral
27,10,1,38.2,Presencial,2.62,2,0,6,7.4,6.7,8.7,3.3,78.2,5.2,11.3,11.5,7.1,9.26,Riesgo,2,2,0,2.1392804964336607,0.7302959644305943,Vulnerable por Carga Familiar y Estres
32,3,1,16.6,Presencial,1.54,0,0,6,17.9,6.4,2.7,8.4,87.0,5.5,11.3,10.9,16.6,13.83,Aprobado,2,0,1,-1.3865042579316325,-0.6780688735313841,Trabajador Esforzado
24,6,1,20.9,Hibrido,0.86,3,0,3,16.9,5.1,6.5,5.3,82.7,4.8,12.9,15.1,12.6,13.41,Aprobado,0,0,0,0.38564985351412195,1.7171630412264374,Vulnerable por Carga Familiar y Estres
20,3,1,28.0,Presencial,1.07,1,0,3,13.1,7.0,3.0,8.2,76.9,9.2,11.2,17.3,16.4,15.63,Aprobado,2,0,1,-0.779974243647795,-0.5523376784040201,Trabajador Esforzado
24,5,0,0.0,No aplica,0.35,2,1,3,25.0,6.4,5.1,7.8,92.2,5.5,12.2,18.9,16.6,16.41,Aprobado,1,0,2,-1.9249002985411676,1.5324064858555022,Estudiante de Alto Rendimiento
30,4,1,27.0,Presencial,1.06,0,0,6,20.4,7.7,2.1,9.6,83.7,8.4,12.8,12.9,18.9,15.88,Aprobado,2,0,1,-1.8349760331453155,-1.1070109949441522,Trabajador Esforzado
21,8,1,33.3,Remoto,0.33,0,0,6,13.6,7.0,2.6,6.5,70.1,5.3,8.8,8.7,9.6,9.17,Riesgo,3,2,3,0.3000550039874162,-1.585848665523613,Riesgo por Ausentismo Laboral
32,1,0,0.0,No aplica,0.32,4,0,7,17.6,7.0,3.7,5.8,90.6,8.8,13.7,13.0,14.7,13.99,Aprobado,1,0,2,-2.058342715060974,2.732792984024158,Estudiante de Alto Rendimiento
26,9,1,40.4,Hibrido,0.48,1,0,6,2.7,6.3,7.3,3.8,71.5,4.5,5.1,7.9,1.0,3.89,Riesgo,0,2,3,2.6019995799335818,-0.4170314525619911,Riesgo por Ausentismo Laboral
27,10,1,17.3,Remoto,0.38,0,0,7,17.8,7.5,2.9,8.5,90.8,7.6,14.0,13.0,20.0,16.7,Aprobado,3,0,2,-1.943808340890926,-0.5792408250906174,Estudiante de Alto Rendimiento
22,6,0,0.0,No aplica,0.27,4,1,6,16.2,6.8,5.1,6.9,94.8,7.4,14.3,15.7,17.5,16.32,Aprobado,1,0,2,-1.5484392330714993,3.0586323886544275,Estudiante de Alto Rendimiento
31,6,1,28.4,Presencial,1.12,0,0,6,12.4,4.7,6.0,6.4,69.1,5.5,9.5,10.9,11.5,10.92,Riesgo,2,2,3,0.9838106118231841,-1.1807664354753649,Riesgo por Ausentismo Laboral
18,7,1,37.4,Remoto,0.27,2,0,5,3.7,5.9,6.7,5.9,77.6,5.2,9.6,12.2,10.0,10.58,Riesgo,3,2,0,1.981486041195897,0.5133368984210824,Vulnerable por Carga Familiar y Estres
22,2,1,23.4,Hibrido,0.68,0,0,3,13.1,7.0,3.7,6.6,86.3,4.3,10.3,12.5,14.2,12.91,Aprobado,0,0,1,-0.30006764732411045,-0.695199002101209,Trabajador Esforzado
24,8,1,30.2,Hibrido,0.48,3,0,6,16.4,5.0,8.7,4.3,84.1,5.0,12.0,12.5,13.8,13.05,Aprobado,0,0,0,1.0927111131426526,1.8260565185678932,Vulnerable por Carga Familiar y Estres
25,3,1,29.2,Presencial,1.46,4,0,5,10.2,7.9,6.6,5.7,80.2,5.1,13.4,12.4,9.1,10.95,Riesgo,2,2,0,1.3544920791984623,2.219977295418897,Vulnerable por Carga Familiar y Estres
25,7,1,22.0,Remoto,0.02,0,0,7,21.3,6.3,6.0,5.8,88.8,8.1,14.3,16.1,19.1,17.24,Aprobado,3,0,1,-1.3876150048724507,-0.4201218529084478,Trabajador Esforzado
20,4,1,19.8,Remoto,0.09,0,0,7,17.1,7.0,5.4,5.4,85.9,7.7,13.8,16.8,20.0,17.8,Aprobado,3,0,1,-1.050099440051291,-0.5382680230289059,Trabajador Esforzado
21,8,0,0.0,No aplica,0.47,1,1,4,22.6,7.8,1.0,10.0,93.5,8.0,13.3,14.7,20.0,17.07,Aprobado,1,0,2,-3.3641112645409876,0.35788205879851426,Estudiante de Alto Rendimiento
19,8,1,31.0,Presencial,1.45,0,1,3,10.1,6.9,6.9,4.0,73.7,8.2,8.9,10.5,7.7,8.78,Riesgo,2,2,1,0.638991583984815,-1.0271252088664757,Trabajador Esforzado
26,3,0,0.0,No aplica,0.54,0,0,4,16.2,7.1,1.7,7.6,88.1,5.2,10.7,9.1,15.7,12.72,Aprobado,1,0,2,-1.9972860521722318,-0.4387778522770296,Estudiante de Alto Rendimiento
23,7,1,27.4,Remoto,0.19,1,0,5,17.3,6.5,4.4,8.0,88.0,8.1,13.4,12.7,14.5,13.74,Aprobado,3,0,1,-1.1037937583617716,0.02347179575684472,Trabajador Esforzado
26,5,1,14.9,Hibrido,1.11,0,0,7,14.9,6.6,2.1,8.8,82.7,5.2,11.3,10.6,10.5,10.69,Riesgo,0,2,1,-1.0772822959083315,-0.8570380785365698,Trabajador Esforzado
26,3,1,27.0,Remoto,0.55,3,0,7,8.1,6.0,7.0,3.9,68.8,4.9,9.9,9.0,10.0,9.68,Riesgo,3,2,0,1.9944850002198433,1.1631745535980165,Vulnerable por Carga Familiar y Estres
28,6,1,38.2,Hibrido,0.53,2,0,7,3.3,5.1,10.0,1.3,76.8,2.5,6.0,9.6,3.2,5.68,Riesgo,0,2,0,3.37590278798863,0.8740774982549234,Vulnerable por Carga Familiar y Estres
26,10,1,35.6,Presencial,1.86,0,0,4,13.8,5.9,4.9,5.3,68.4,5.7,11.7,10.8,11.3,11.23,Aprobado,2,0,3,0.8586162542218096,-1.4548472424273828,Riesgo por Ausentismo Laboral
27,1,1,29.3,Presencial,1.66,0,0,3,7.9,5.5,7.3,5.1,66.0,4.7,7.9,8.7,6.4,7.39,Riesgo,2,2,3,1.954431588089329,-1.1539961477295844,Riesgo por Ausentismo Laboral
26,10,1,31.9,Presencial,1.14,2,0,6,2.5,6.2,7.5,4.9,69.1,4.8,8.4,8.6,6.6,7.56,Riesgo,2,2,0,2.5637775228251134,0.40259977299701694,Vulnerable por Carga Familiar y Estres
27,9,1,23.4,Hibrido,0.78,1,0,5,19.5,5.9,4.1,6.7,81.6,6.2,12.9,14.2,17.0,15.34,Aprobado,0,0,1,-0.7495005364518653,-0.12299381785596922,Trabajador Esforzado
27,6,1,43.0,Presencial,1.74,4,0,5,0.0,6.0,10.0,4.1,65.5,3.0,8.9,7.5,2.1,5.08,Desercion,2,1,0,4.458650869058891,1.8498742823629073,Vulnerable por Carga Familiar y Estres
22,7,0,0.0,No aplica,0.08,0,1,6,29.499999999999996,5.7,1.0,8.5,100.0,9.6,14.9,13.4,20.0,17.0,Aprobado,1,0,2,-4.658618957231817,-0.182036257545756,Estudiante de Alto Rendimiento
21,4,0,0.0,No aplica,0.34,0,0,7,16.9,6.4,2.5,8.6,94.9,6.5,9.7,13.1,17.8,14.77,Aprobado,1,0,2,-2.4781233485217635,-0.14072877071735876,Estudiante de Alto Rendimiento
29,2,0,0.0,No aplica,0.15,1,0,3,20.9,6.2,3.1,8.1,80.8,6.8,10.9,12.3,19.8,15.77,Aprobado,1,0,2,-1.9113832037276615,0.15221925951402368,Estudiante de Alto Rendimiento
23,6,0,0.0,No aplica,0.08,0,0,6,21.2,7.1,3.5,4.9,79.1,9.0,9.5,12.8,20.0,15.74,Aprobado,1,0,2,-2.358823891160952,-0.6502790066552947,Estudiante de Alto Rendimiento
26,9,1,20.0,Remoto,0.33,0,0,3,11.5,6.5,4.0,6.9,87.1,6.1,13.2,15.4,15.1,14.81,Aprobado,3,0,1,-0.6461562687318704,-0.6124068047109552,Trabajador Esforzado
20,3,1,24.3,Presencial,0.75,1,0,5,11.5,7.3,8.0,4.4,78.3,4.8,10.6,9.2,7.4,8.58,Riesgo,2,2,3,1.1912549642285795,0.18202368345768705,Riesgo por Ausentismo Laboral
24,8,1,28.2,Presencial,1.71,0,0,3,8.5,6.5,3.7,7.2,68.8,5.5,8.7,9.9,6.8,8.11,Riesgo,2,2,3,0.7800565937109525,-1.4293501304094278,Riesgo por Ausentismo Laboral
25,8,1,48.0,Presencial,2.33,0,0,7,6.3,5.9,7.7,4.5,68.6,3.9,8.7,7.4,2.0,4.96,Riesgo,2,2,3,2.806121586627041,-1.3393366535787417,Riesgo por Ausentismo Laboral
27,8,1,27.8,Remoto,0.05,0,0,5,19.3,5.4,5.5,4.4,92.7,7.2,13.6,9.9,13.5,12.44,Aprobado,3,0,1,-1.1563499726217306,-0.4193579702595875,Trabajador Esforzado
25,4,1,23.1,Presencial,2.02,0,0,4,9.5,6.4,5.0,6.7,77.9,6.0,8.9,8.8,7.5,8.17,Riesgo,2,2,1,0.28417911116157074,-0.8882707887092361,Trabajador Esforzado
23,4,1,22.8,Presencial,2.32,0,0,4,7.3,5.6,6.8,6.0,67.7,6.6,7.2,6.9,8.9,7.96,Riesgo,2,2,3,1.1944604355955073,-1.0694177112238765,Riesgo por Ausentismo Laboral
32,5,1,39.1,Remoto,0.01,0,1,6,7.7,6.6,5.2,4.3,64.2,4.6,9.8,11.2,10.6,10.62,Riesgo,3,2,3,1.9299314075815979,-1.6126098819052117,Riesgo por Ausentismo Laboral
25,9,1,38.0,Presencial,1.83,4,0,4,6.7,6.3,7.3,6.7,77.4,5.1,11.9,11.3,7.0,9.27,Riesgo,2,2,0,2.185687921331313,2.0353010981443584,Vulnerable por Carga Familiar y Estres
30,10,1,26.1,Hibrido,0.86,0,0,4,8.7,5.3,5.4,7.0,75.2,6.7,8.9,11.0,10.3,10.23,Riesgo,0,2,3,0.507403889535757,-1.0111882005671424,Riesgo por Ausentismo Laboral
29,5,1,15.0,Presencial,1.72,0,0,3,11.3,6.9,5.1,5.3,76.1,7.0,13.2,14.3,16.6,15.23,Aprobado,2,0,1,-0.2152539779785748,-0.8170927435237042,Trabajador Esforzado
26,10,1,21.0,Hibrido,0.69,4,1,4,19.6,5.8,5.5,4.9,82.1,6.6,12.0,10.2,13.8,12.36,Aprobado,0,0,0,-0.26509889533067266,2.288337661013706,Vulnerable por Carga Familiar y Estres
31,6,1,43.8,Presencial,0.71,2,0,6,8.0,6.7,7.3,5.2,76.3,5.5,11.6,9.6,7.0,8.7,Riesgo,2,2,0,1.9932889072619204,0.40872353030507474,Vulnerable por Carga Familiar y Estres
19,4,1,35.5,Remoto,0.11,0,0,3,11.8,5.4,4.7,6.5,76.7,6.3,9.5,11.1,12.8,11.63,Aprobado,3,0,1,0.4356098185271319,-1.1918735328158423,Trabajador Esforzado
31,1,1,30.5,Remoto,0.15,3,0,7,9.2,5.3,8.3,5.1,80.5,5.1,8.5,6.8,7.2,7.34,Desercion,3,1,0,1.70551309279497,1.648229932466401,Vulnerable por Carga Familiar y Estres
30,7,1,45.0,Presencial,0.94,3,1,4,8.2,5.7,6.9,5.7,82.9,4.9,9.0,8.3,3.4,5.99,Riesgo,2,2,0,1.8647780880622165,1.3298163974720691,Vulnerable por Carga Familiar y Estres
25,7,0,0.0,No aplica,0.01,2,0,6,20.9,6.4,3.3,7.8,87.3,10.0,15.8,18.2,20.0,18.62,Aprobado,1,0,2,-2.7393393007805953,1.0735714113601535,Estudiante de Alto Rendimiento
29,10,0,0.0,No aplica,0.21,1,0,3,26.5,6.5,2.1,6.7,100.0,8.0,12.4,13.5,20.0,16.53,Aprobado,1,0,2,-3.7268056215547705,0.7045302641304053,Estudiante de Alto Rendimiento
25,8,1,29.9,Presencial,1.45,1,0,3,17.7,5.7,4.5,6.4,80.7,9.8,12.1,9.5,14.1,12.32,Aprobado,2,0,1,-1.0456750381450282,-0.3066017893570146,Trabajador Esforzado
22,1,0,0.0,No aplica,0.22,4,0,7,11.2,7.1,6.2,5.9,94.8,8.3,14.6,12.4,16.9,15.09,Aprobado,1,0,2,-1.12488732923342,3.154662090268487,Estudiante de Alto Rendimiento
29,6,1,27.7,Presencial,1.76,1,0,7,11.5,7.2,4.2,6.5,71.9,6.0,7.8,11.1,12.6,11.19,Aprobado,2,0,3,0.5170796883034047,-0.5308499848445132,Riesgo por Ausentismo Laboral
21,8,0,0.0,No aplica,0.62,2,0,4,14.3,6.8,4.0,7.4,93.5,5.5,11.6,13.5,14.7,13.72,Aprobado,1,0,2,-1.4260892798695837,1.4626393228156744,Estudiante de Alto Rendimiento
22,5,1,18.1,Presencial,1.51,0,0,7,21.1,6.3,4.5,7.6,78.1,6.3,10.2,9.9,11.8,10.91,Riesgo,2,2,1,-0.9285859920057628,-0.8493784285441067,Trabajador Esforzado
25,5,1,16.2,Remoto,0.29,2,0,7,16.1,6.9,4.4,5.8,88.5,9.6,15.4,16.2,18.5,17.19,Aprobado,3,0,2,-1.592646028344077,0.9482531227850669,Estudiante de Alto Rendimiento
30,9,1,38.7,Remoto,0.48,4,0,4,11.1,5.7,10.0,3.5,92.6,6.2,13.1,14.7,9.8,11.93,Aprobado,3,0,0,1.5065985426665192,2.82310404917169,Vulnerable por Carga Familiar y Estres
23,7,1,17.5,Presencial,1.87,0,1,7,17.1,6.8,4.7,5.9,79.0,8.2,11.6,10.7,17.0,14.03,Aprobado,2,0,1,-1.0533515337470283,-0.8261792290280688,Trabajador Esforzado
25,7,0,0.0,No aplica,0.2,0,0,7,28.9,7.8,1.0,8.0,82.8,8.4,14.3,15.7,19.2,17.17,Aprobado,1,0,2,-3.533056751653267,-0.7679186524149862,Estudiante de Alto Rendimiento
18,5,0,0.0,No aplica,0.08,2,0,4,25.6,5.8,3.8,5.3,90.4,10.0,14.2,13.5,19.4,16.59,Aprobado,1,0,2,-3.13063113585874,1.2364622427812573,Estudiante de Alto Rendimiento
19,3,1,43.9,Remoto,0.32,2,0,5,1.5,5.6,7.6,5.2,75.3,5.9,11.9,12.5,7.7,9.98,Riesgo,3,2,0,2.511948986870482,0.39401729877507013,Vulnerable por Carga Familiar y Estres
18,6,1,27.1,Hibrido,0.74,2,0,4,4.7,5.5,7.1,8.0,75.4,7.3,12.4,14.4,11.4,12.5,Aprobado,0,0,0,1.321477495739131,0.6179663690604632,Vulnerable por Carga Familiar y Estres
19,10,1,17.5,Remoto,0.05,4,0,3,12.5,5.7,7.8,5.1,83.6,4.4,13.3,14.9,15.0,14.63,Aprobado,3,0,0,1.0579434652921098,2.6923414231916714,Vulnerable por Carga Familiar y Estres
31,7,1,40.3,Remoto,0.24,0,0,7,7.2,5.1,7.1,7.4,81.9,5.0,6.6,7.5,5.6,6.37,Riesgo,3,2,3,1.4887124186770542,-0.8142714123967226,Riesgo por Ausentismo Laboral
30,8,1,41.2,Remoto,0.23,1,0,5,6.2,5.7,8.2,5.8,73.0,3.4,10.0,11.0,5.9,8.25,Riesgo,3,2,3,2.7257336677357187,-0.26013690151361774,Riesgo por Ausentismo Laboral
30,2,0,0.0,No aplica,0.35,1,1,3,17.8,7.3,1.0,7.7,97.7,10.0,17.6,18.9,20.0,19.19,Aprobado,1,0,2,-3.633040632863246,0.46442258682224397,Estudiante de Alto Rendimiento
18,10,1,27.3,Presencial,2.42,0,0,5,11.2,4.4,7.2,5.5,71.7,5.5,8.1,7.8,13.4,10.66,Riesgo,2,2,3,1.1770819467720535,-0.9427105982974459,Riesgo por Ausentismo Laboral
19,3,1,22.8,Presencial,1.71,0,1,6,15.4,6.2,7.1,5.9,76.2,6.2,9.0,7.4,11.6,9.82,Riesgo,2,2,1,0.33123505008459364,-0.7269009001072981,Trabajador Esforzado
