edad,ciclo,trabaja,horas_trabajo_semanal,modalidad_trabajo,tiempo_transporte,carga_familiar,tiene_beca,num_cursos_matriculados,horas_estudio_semanal,horas_sueno,nivel_estres,salud_mental_autopercibida,asistencia_pct,entendimiento_curso,T1,T2,examen_final,nota_final,situacion_academica
21,2,1,28.8,Remoto,0.7,1,0,4,7.6,6.2,6.1,5.3,61.7,6.9,8.6,7.8,10.0,9.06,Riesgo
20,7,0,0.0,No aplica,0.6,3,0,4,17.3,8.0,1.7,6.8,83.9,3.5,7.9,8.9,11.5,10.0,Riesgo
21,10,1,29.9,Remoto,0.36,1,0,6,5.3,6.1,7.0,2.7,75.7,3.1,8.2,9.2,8.7,8.75,Riesgo
31,6,1,38.9,Remoto,0.5,1,0,6,9.5,5.1,8.1,3.8,73.8,7.1,11.9,11.0,8.3,9.83,Riesgo
18,2,1,44.8,Presencial,1.88,2,1,3,0.4,7.3,8.5,3.5,76.6,5.0,10.1,11.3,4.9,7.86,Riesgo
23,10,1,30.7,Hibrido,1.21,0,0,7,12.1,5.8,8.5,6.2,74.1,3.6,8.5,7.0,6.4,7.0,Riesgo
19,6,1,38.2,Presencial,0.93,0,1,5,9.3,5.7,5.2,6.1,69.2,4.2,6.3,9.3,9.5,8.8,Riesgo
20,8,1,33.2,Presencial,1.64,1,0,6,5.3,7.1,4.5,8.3,75.0,5.6,11.0,8.4,12.6,11.02,Aprobado
31,2,1,26.9,Presencial,2.06,0,0,3,7.4,6.6,5.0,5.5,77.7,4.0,7.8,7.6,8.1,7.89,Riesgo
18,6,1,14.6,Remoto,0.14,1,0,4,7.0,6.7,5.3,7.1,66.7,3.8,7.2,9.6,11.8,10.22,Riesgo
22,1,1,43.0,Presencial,1.89,0,0,7,1.1,6.0,8.3,4.7,77.2,3.5,10.1,8.9,6.6,7.99,Riesgo
31,7,1,21.6,Presencial,1.37,1,0,7,11.4,5.9,6.5,4.6,81.8,7.0,10.1,10.2,12.1,11.13,Aprobado
27,3,1,41.1,Presencial,1.2,1,0,3,10.9,6.0,6.3,5.8,83.9,5.4,10.6,8.3,4.8,7.01,Riesgo
19,10,1,34.3,Presencial,1.59,3,1,6,9.7,6.2,9.2,3.7,82.3,4.9,8.9,11.1,12.0,11.11,Aprobado
24,1,0,0.0,No aplica,0.06,0,0,6,20.9,6.9,1.4,7.9,87.2,7.5,13.7,14.1,20.0,16.97,Aprobado
32,7,1,32.5,Hibrido,0.96,3,0,3,7.7,6.4,10.0,1.8,78.0,3.2,10.2,11.1,7.2,8.97,Riesgo
24,2,1,47.1,Presencial,1.36,0,0,7,15.1,6.1,7.3,7.0,73.0,4.0,10.7,11.1,10.1,10.52,Riesgo
25,7,1,42.3,Hibrido,0.51,2,0,3,10.2,6.0,4.4,7.1,83.5,7.5,13.8,10.8,13.0,12.5,Aprobado
25,5,1,25.9,Remoto,0.3,1,1,7,7.7,6.2,5.4,4.9,76.5,4.8,8.4,5.8,8.1,7.47,Riesgo
27,10,0,0.0,No aplica,0.41,0,1,3,27.2,6.7,1.0,8.8,100.0,10.0,17.4,16.9,20.0,18.55,Aprobado
20,7,1,30.8,Hibrido,1.82,3,0,6,10.5,6.2,9.7,3.3,85.5,4.9,6.7,11.0,11.1,10.19,Riesgo
30,4,0,0.0,No aplica,0.3,1,0,4,24.2,5.9,1.0,9.9,96.3,7.2,11.6,12.4,17.9,14.99,Aprobado
32,1,1,39.6,Remoto,0.66,0,0,6,2.0,8.6,3.0,7.1,72.7,6.9,10.5,14.3,10.5,11.64,Aprobado
20,6,1,35.9,Presencial,1.38,1,0,6,9.3,4.1,8.8,4.1,76.7,6.5,7.7,6.2,3.6,5.2,Riesgo
30,5,1,16.5,Presencial,1.44,1,0,5,16.4,6.1,1.2,7.7,79.2,7.8,10.9,13.1,18.0,15.11,Aprobado
30,1,0,0.0,No aplica,0.51,2,0,6,17.7,7.3,3.3,7.7,74.6,5.2,11.9,13.1,17.1,14.86,Aprobado
29,6,1,28.6,Remoto,0.44,0,0,6,13.2,7.0,5.1,6.2,76.0,7.5,11.5,9.6,9.5,9.93,Riesgo
23,3,1,30.3,Hibrido,1.21,0,1,4,18.5,5.5,4.3,7.9,81.1,8.1,9.2,7.2,14.7,11.35,Aprobado
25,3,1,32.0,Presencial,1.91,0,0,7,5.4,5.9,7.8,5.0,76.2,7.1,10.2,13.3,11.9,11.98,Aprobado
30,1,0,0.0,No aplica,0.23,1,1,3,27.0,6.8,2.1,10.0,94.1,6.9,13.2,12.3,20.0,16.33,Aprobado
20,4,0,0.0,No aplica,0.36,1,1,5,24.2,5.8,1.5,8.0,92.0,7.0,10.1,13.8,16.3,14.31,Aprobado
30,3,1,24.0,Presencial,1.64,2,1,6,2.6,5.5,7.8,3.9,82.5,3.7,9.3,8.2,3.9,6.27,Riesgo
31,1,0,0.0,No aplica,0.53,0,1,6,21.4,7.8,4.1,6.0,94.5,5.0,11.9,14.3,17.9,15.62,Aprobado
28,5,1,26.4,Remoto,0.38,1,0,4,20.2,6.8,4.7,5.7,91.6,5.1,12.4,12.4,12.7,12.55,Aprobado
23,3,0,0.0,No aplica,0.02,4,0,7,13.0,6.6,5.7,5.1,88.7,6.1,12.2,14.1,16.3,14.82,Aprobado
26,2,1,29.1,Presencial,1.24,0,0,7,85.0,6.9,5.0,7.8,71.6,8.0,11.4,13.2,12.8,12.64,Aprobado
18,5,1,44.8,Presencial,1.39,0,0,3,5.1,6.1,5.6,5.7,86.5,5.9,8.3,12.2,8.3,9.47,Riesgo
31,1,1,16.3,Remoto,0.19,4,0,3,13.4,5.5,4.3,6.9,90.1,6.0,11.2,14.5,10.0,11.59,Aprobado
23,10,1,29.8,Hibrido,0.63,0,1,5,4.5,5.6,5.9,4.5,78.7,5.6,8.3,10.5,8.4,9.01,Riesgo
18,5,1,29.6,Presencial,2.48,1,0,3,12.4,6.7,8.1,4.5,80.1,4.0,9.7,9.3,9.1,9.28,Riesgo
29,10,1,32.3,Remoto,0.1,0,0,3,14.0,5.7,4.9,4.0,85.8,7.7,11.4,9.1,14.3,12.16,Aprobado
27,9,1,22.3,Remoto,0.46,0,0,7,9.1,7.3,2.3,8.1,89.1,7.3,11.9,12.6,14.7,13.51,Aprobado
27,10,1,18.6,Presencial,1.84,2,1,5,14.5,6.1,6.3,5.0,86.9,7.9,14.1,13.8,15.3,14.61,Aprobado
18,6,1,19.0,Presencial,2.08,0,1,7,22.4,7.5,4.5,8.1,85.6,7.9,12.2,15.7,18.3,16.3,Aprobado
29,5,1,40.6,Hibrido,0.37,3,0,6,6.6,4.9,9.6,4.6,79.0,6.2,12.4,14.6,10.9,12.31,Aprobado
27,8,1,22.1,Presencial,2.06,0,0,6,11.8,5.7,6.2,6.4,82.7,5.4,9.3,10.3,12.6,11.25,Aprobado
29,1,1,26.0,Presencial,2.43,0,1,4,14.2,6.6,6.1,4.8,73.6,6.4,11.1,12.4,11.9,11.89,Aprobado
30,9,1,46.8,Hibrido,1.57,0,0,6,0.0,5.8,7.4,5.3,66.0,4.2,7.4,11.0,2.5,6.03,Riesgo
21,4,1,24.1,Hibrido,1.06,2,0,3,5.5,6.5,6.3,7.5,70.1,5.9,9.7,8.8,8.5,8.83,Riesgo
21,1,1,32.7,Remoto,0.45,0,1,4,15.9,6.1,6.1,4.9,86.9,7.0,12.4,13.3,15.5,14.22,Aprobado
31,3,1,38.5,Hibrido,0.9,0,0,7,13.4,5.7,4.5,5.7,78.6,6.9,8.3,8.3,8.7,8.5,Riesgo
25,3,1,38.1,Presencial,1.54,0,1,6,11.5,5.9,5.5,6.0,80.8,6.8,11.1,13.0,10.6,11.42,Aprobado
24,1,1,19.3,Remoto,0.1,1,1,4,15.0,4.7,5.3,6.3,97.4,6.3,12.4,12.2,14.2,13.24,Aprobado
22,7,0,0.0,No aplica,0.47,0,0,7,19.6,8.3,1.4,8.9,88.8,9.9,13.2,11.2,20.0,16.0,Aprobado
27,1,1,32.4,Hibrido,1.56,3,0,5,1.5,5.5,10.0,4.1,75.2,3.8,10.9,12.6,9.2,10.56,Riesgo
29,9,0,0.0,No aplica,0.61,0,0,6,21.1,7.4,3.2,7.5,90.0,6.2,11.7,12.3,17.4,14.73,Aprobado
18,5,1,23.9,Presencial,1.62,0,0,3,12.0,4.9,5.4,5.3,71.5,8.1,9.5,13.0,13.8,12.7,Aprobado
26,8,0,0.0,No aplica,0.42,0,0,3,26.3,6.3,3.6,9.0,86.6,7.4,11.8,14.9,19.9,16.78,Aprobado
32,4,1,33.4,Remoto,0.44,0,0,7,13.4,6.4,5.4,7.6,88.2,6.7,11.5,12.8,13.9,13.09,Aprobado
22,2,1,35.0,Presencial,1.42,2,0,7,13.8,7.3,7.3,5.5,75.2,8.5,11.9,9.7,15.2,12.89,Aprobado
22,2,1,35.4,Remoto,0.47,3,1,4,6.4,6.2,7.0,6.4,79.5,5.9,10.9,12.0,8.5,10.03,Riesgo
31,7,1,23.2,Presencial,2.09,1,0,7,3.7,7.0,6.7,5.3,73.7,8.0,12.6,12.1,10.7,11.5,Aprobado
18,8,1,25.7,Presencial,1.7,3,0,7,7.4,5.7,6.5,4.2,82.9,6.3,10.8,15.5,11.1,12.36,Aprobado
23,3,1,31.7,Remoto,0.17,2,0,4,1.1,6.2,4.7,7.3,72.6,6.8,11.6,12.9,7.3,9.84,Riesgo
24,4,0,0.0,No aplica,0.62,0,0,4,15.3,7.0,4.3,5.4,84.6,5.0,12.8,15.5,17.2,15.81,Aprobado
29,10,1,28.1,Remoto,0.07,0,0,5,8.3,6.7,3.6,9.1,80.9,8.4,14.0,14.8,15.0,14.74,Aprobado
19,9,1,29.8,Hibrido,0.55,1,1,4,14.0,7.2,3.8,5.8,92.0,6.4,11.6,15.0,15.2,14.42,Aprobado
24,5,1,21.8,Remoto,0.18,4,0,4,18.0,5.6,5.3,7.5,90.9,7.0,10.9,13.1,14.6,13.41,Aprobado
20,3,1,44.9,Presencial,1.53,2,1,4,7.1,5.7,10.0,5.4,73.0,4.3,9.9,9.1,5.1,7.26,Riesgo
29,4,1,31.2,Presencial,2.14,1,0,6,11.2,5.9,7.6,3.5,66.7,5.5,9.7,11.9,7.6,9.31,Riesgo
27,6,1,38.6,Hibrido,1.16,0,0,5,11.6,5.9,6.0,4.3,73.5,7.0,11.4,8.9,8.8,9.35,Riesgo
25,6,1,30.2,Remoto,0.33,2,1,7,9.7,7.0,7.4,5.5,84.7,7.7,10.7,14.2,12.0,12.4,Aprobado
23,2,1,30.7,Hibrido,1.05,1,0,7,10.0,6.6,7.4,6.5,77.8,6.4,10.5,13.8,14.1,13.29,Aprobado
20,1,1,18.0,Presencial,1.68,3,0,3,4.1,6.7,7.7,5.5,72.8,1.9,7.1,8.3,3.1,5.46,Riesgo
31,5,1,12.8,Remoto,0.25,2,0,6,15.1,6.4,4.7,5.7,83.7,9.1,13.4,13.1,16.7,14.96,Aprobado
27,8,0,0.0,No aplica,0.48,0,1,6,19.6,6.4,4.7,8.0,83.0,6.0,10.9,9.5,18.1,14.08,Aprobado
22,2,1,30.6,Remoto,0.22,1,0,3,15.4,6.7,3.1,9.6,83.8,8.1,11.9,14.4,13.9,13.65,Aprobado
24,5,1,31.7,Hibrido,0.98,0,0,6,13.6,6.9,4.3,5.8,80.6,7.3,10.8,12.8,12.9,12.45,Aprobado
28,2,1,20.0,Hibrido,0.81,0,1,5,7.7,7.4,5.2,6.6,79.3,5.3,10.8,7.6,8.6,8.74,Riesgo
28,3,1,22.8,Presencial,1.85,1,0,7,19.3,6.3,5.5,6.7,87.5,7.5,10.4,10.8,16.9,13.77,Aprobado
24,7,1,38.5,Hibrido,0.42,3,1,5,13.1,5.0,7.3,4.8,77.2,6.3,9.0,6.9,6.2,6.97,Riesgo
22,3,0,0.0,No aplica,0.29,2,0,5,22.0,7.3,5.1,5.4,90.5,7.4,13.1,13.5,19.9,16.62,Aprobado
27,3,1,25.0,Presencial,1.56,0,0,6,6.9,7.5,4.0,5.8,73.4,6.1,9.5,9.2,8.8,9.06,Riesgo
27,10,1,35.4,Remoto,0.31,0,0,6,2.8,7.0,6.0,4.0,74.8,6.6,11.6,11.9,12.3,12.04,Aprobado
26,2,1,31.5,Presencial,1.75,0,0,6,14.2,5.6,5.5,6.9,78.1,4.4,9.5,8.0,9.6,9.1,Riesgo
19,2,1,29.0,Presencial,1.16,1,0,5,0.0,6.8,6.6,4.9,72.9,6.3,10.1,13.0,12.4,12.12,Aprobado
25,10,1,44.8,Remoto,0.65,1,1,5,0.0,4.4,7.4,6.7,76.7,5.8,10.6,7.8,6.9,7.91,Riesgo
27,6,1,26.4,Remoto,0.0,1,0,7,10.5,7.4,4.1,7.4,90.0,3.3,11.0,13.0,12.9,12.55,Aprobado
32,1,1,39.9,Remoto,0.67,0,0,7,8.5,6.3,8.4,4.4,73.1,4.2,9.9,11.8,10.1,10.57,Riesgo
25,5,1,33.1,Presencial,1.89,2,0,4,3.9,6.3,6.8,6.8,73.3,5.9,12.0,9.5,7.9,9.2,Riesgo
23,6,1,29.9,Remoto,0.0,0,0,6,13.6,7.6,5.1,6.2,81.1,5.4,11.0,10.6,14.2,12.48,Aprobado
26,3,1,41.0,Presencial,1.23,1,0,3,13.9,5.4,5.9,5.3,66.5,5.6,11.2,11.2,11.3,11.25,Aprobado
20,6,1,32.3,Presencial,1.26,2,0,4,14.4,6.0,7.5,5.7,70.5,5.8,12.6,8.9,7.0,8.69,Riesgo
19,7,1,29.2,Presencial,2.05,0,0,5,12.6,5.7,7.0,4.7,81.7,7.3,12.5,12.3,13.4,12.89,Aprobado
28,3,1,41.0,Remoto,0.64,0,0,4,12.7,4.8,6.4,5.7,71.6,4.0,7.7,5.6,4.2,5.32,Riesgo
32,9,0,0.0,No aplica,0.37,1,0,7,13.7,7.3,3.7,7.4,83.5,5.6,11.5,11.6,16.2,13.88,Aprobado
30,5,1,39.6,Presencial,1.92,0,0,7,11.2,6.3,6.4,5.6,74.7,7.4,13.7,12.4,13.1,13.01,Aprobado
26,10,1,8.0,Hibrido,0.35,1,0,3,22.1,5.0,4.6,6.9,84.3,8.1,9.9,11.6,17.3,14.11,Aprobado
18,1,1,33.5,Hibrido,0.97,3,0,4,13.1,6.4,7.0,5.6,87.9,4.9,13.0,12.1,8.8,10.63,Riesgo
32,4,0,0.0,No aplica,0.59,0,0,3,22.0,7.0,2.1,8.1,88.5,9.5,14.3,15.7,19.5,17.32,Aprobado
24,8,1,29.7,Remoto,0.0,3,0,3,5.5,6.7,7.1,4.6,87.1,6.2,11.5,10.6,7.0,8.98,Riesgo
22,9,0,0.0,No aplica,0.06,0,0,5,26.8,7.2,1.0,7.5,93.6,10.0,12.9,8.3,20.0,15.07,Aprobado
31,3,1,32.1,Remoto,0.3,1,0,6,11.8,7.0,3.9,6.1,85.3,5.3,9.9,10.2,8.9,9.49,Riesgo
29,10,1,35.4,Presencial,1.41,0,1,6,8.4,7.2,2.7,6.9,83.4,5.9,13.5,11.0,10.2,11.1,Aprobado
29,2,1,27.9,Remoto,0.62,2,0,5,16.8,6.2,3.7,7.7,78.9,7.1,9.1,12.0,11.4,11.12,Aprobado
22,5,1,42.0,Hibrido,1.23,4,0,5,8.2,6.2,9.5,5.5,74.3,5.3,13.7,10.6,8.7,10.27,Riesgo
32,4,1,36.2,Remoto,0.22,0,0,4,5.5,7.0,5.2,6.2,76.1,3.8,10.7,12.5,6.9,9.34,Riesgo
24,5,1,34.3,Presencial,2.16,3,0,7,3.3,5.0,8.3,5.7,71.5,6.1,12.0,12.7,9.8,11.11,Aprobado
25,10,1,33.9,Hibrido,1.75,2,0,7,20.7,5.1,8.1,3.9,79.2,9.8,12.9,13.6,15.7,14.51,Aprobado
29,8,1,39.3,Remoto,0.44,4,0,4,2.0,4.9,10.0,3.4,84.1,3.1,8.2,10.7,3.8,6.75,Desercion
27,8,1,38.2,Presencial,1.04,1,0,3,9.8,6.5,4.7,6.3,76.3,9.8,13.0,9.1,12.6,11.63,Aprobado
20,3,1,29.1,Hibrido,1.41,1,0,5,10.1,5.7,5.4,6.7,63.2,5.2,6.9,7.4,4.0,5.6,Riesgo
22,10,1,37.9,Remoto,0.13,3,0,6,10.9,4.1,7.5,4.3,77.2,5.6,8.1,8.8,5.8,7.16,Riesgo
23,5,1,31.4,Hibrido,1.02,2,0,4,11.4,5.2,6.7,6.1,82.8,5.8,8.3,8.5,7.7,8.06,Riesgo
32,7,1,45.3,Hibrido,0.77,2,1,4,0.7,5.5,7.1,5.5,62.5,4.1,9.7,9.4,4.0,6.76,Riesgo
28,7,1,38.8,Presencial,0.67,0,0,3,8.3,6.5,5.2,6.3,70.1,7.5,10.6,10.7,10.0,10.33,Riesgo
23,7,1,25.0,Remoto,0.24,0,0,6,15.9,7.5,4.1,6.2,88.8,7.3,11.5,9.9,14.5,12.52,Aprobado
29,7,1,48.0,Presencial,1.28,1,0,7,9.0,6.5,7.5,3.2,71.7,3.9,9.6,10.4,6.9,8.49,Riesgo
29,5,1,13.2,Hibrido,0.35,0,1,6,22.3,6.8,1.4,7.8,91.7,10.0,15.5,15.3,20.0,17.69,Aprobado
23,7,1,35.1,Hibrido,1.43,0,0,7,8.3,5.6,6.2,6.4,68.2,6.1,7.8,9.1,9.8,9.19,Riesgo
24,10,1,24.4,Hibrido,1.29,3,0,3,6.1,4.6,8.2,2.7,71.5,4.2,12.4,11.7,14.8,13.39,Aprobado
31,4,1,45.1,Remoto,0.3,1,1,7,10.5,5.4,6.6,3.8,74.8,7.6,11.7,13.7,11.1,12.0,Aprobado
26,6,1,32.0,Remoto,0.13,3,0,7,10.8,5.6,4.8,6.1,71.9,6.5,9.7,13.6,11.4,11.72,Aprobado
20,2,1,23.6,Presencial,2.1,0,1,4,1.4,6.8,6.7,4.5,63.7,3.1,9.6,6.0,6.0,6.72,Riesgo
28,4,1,27.9,Presencial,1.33,0,0,6,18.0,7.0,4.0,10.0,91.9,10.0,13.7,16.7,17.7,16.6,Aprobado
26,8,1,24.3,Presencial,1.65,0,0,3,9.7,7.1,3.6,7.3,72.9,8.8,13.9,15.3,14.9,14.82,Aprobado
25,7,0,0.0,No aplica,0.34,4,1,7,19.3,6.6,4.2,6.3,99.4,5.2,11.2,12.7,13.8,12.95,Aprobado
28,3,0,0.0,No aplica,0.0,0,0,3,31.5,6.6,2.1,9.0,100.0,8.6,10.9,14.5,20.0,16.53,Aprobado
31,6,1,24.0,Remoto,0.18,3,0,3,13.9,4.8,6.8,5.2,87.1,4.1,7.7,11.8,11.7,10.93,Riesgo
22,9,0,0.0,No aplica,0.02,0,0,6,18.7,6.5,3.8,6.8,89.0,5.8,12.4,11.8,18.3,15.17,Aprobado
24,2,1,33.1,Remoto,0.3,0,0,6,8.9,5.6,5.1,8.0,78.3,8.1,13.1,19.4,15.8,16.34,Aprobado
20,1,1,22.0,Presencial,1.45,2,0,7,6.9,8.5,4.3,4.6,87.6,4.4,12.9,10.5,10.2,10.83,Riesgo
27,4,1,16.7,Hibrido,1.11,1,0,7,21.1,8.0,2.3,6.8,89.8,8.9,11.2,12.1,19.7,15.72,Aprobado
24,7,1,32.5,Hibrido,0.82,1,0,3,16.2,5.0,2.5,8.2,71.7,8.3,13.2,14.7,19.4,16.75,Aprobado
23,4,1,34.3,Presencial,1.95,0,0,6,13.8,6.5,4.4,5.6,70.7,5.2,11.1,10.2,11.6,11.08,Aprobado
28,9,1,35.8,Hibrido,1.34,1,0,4,5.0,5.1,7.3,4.0,66.2,4.4,9.6,9.3,9.1,9.26,Riesgo
24,9,1,34.4,Presencial,2.34,2,0,7,7.1,6.2,6.8,6.1,73.3,4.8,9.9,11.0,7.9,9.23,Riesgo
24,6,0,0.0,No aplica,0.18,0,0,4,16.3,6.8,3.2,6.6,79.9,6.7,10.6,11.8,16.1,13.71,Aprobado
24,4,1,38.0,Remoto,0.11,0,1,5,15.0,5.9,5.2,6.5,79.9,8.4,11.7,15.6,15.2,14.62,Aprobado
21,1,1,48.0,Remoto,0.12,0,0,4,10.9,6.7,6.6,5.1,73.9,7.7,11.8,14.6,10.5,11.99,Aprobado
19,9,1,48.0,Presencial,1.84,1,1,6,2.9,6.1,8.5,4.7,78.8,5.3,12.3,11.1,8.9,10.24,Riesgo
30,9,1,15.9,Presencial,1.48,2,0,7,9.7,7.2,3.7,6.9,75.2,5.0,7.9,9.5,8.5,8.68,Riesgo
19,5,1,12.4,Presencial,0.73,1,1,5,22.1,6.9,4.0,7.6,95.9,7.3,11.5,14.4,15.9,14.57,Aprobado
22,6,0,0.0,No aplica,0.21,4,0,4,16.5,6.0,4.4,7.5,91.5,9.6,16.4,12.9,20.0,17.15,Aprobado
28,8,1,34.0,Presencial,1.48,1,0,4,15.6,5.0,6.5,4.7,83.1,7.0,9.3,10.7,14.7,12.42,Aprobado
19,7,0,0.0,No aplica,0.24,1,0,6,18.0,6.8,3.0,5.7,76.8,8.9,13.3,13.1,20.0,16.59,Aprobado
27,2,1,35.6,Hibrido,1.27,1,0,6,10.2,5.8,5.5,5.8,65.9,6.8,6.3,7.5,9.4,8.21,Riesgo
28,7,1,27.8,Presencial,1.49,3,0,4,12.7,5.5,6.5,4.8,69.9,7.2,10.8,14.5,14.0,13.51,Aprobado
27,10,0,0.0,No aplica,0.67,0,0,4,20.7,6.5,1.9,7.2,99.2,8.7,11.5,14.7,19.9,16.66,Aprobado
22,8,1,25.7,Presencial,1.61,1,0,7,16.9,6.3,5.1,4.5,74.0,6.6,13.3,13.9,19.0,16.33,Aprobado
18,5,0,0.0,No aplica,0.36,0,0,7,32.0,7.9,2.4,7.3,89.2,10.0,11.4,11.8,20.0,15.82,Aprobado
31,6,1,36.7,Remoto,0.53,4,0,4,9.5,3.9,8.5,4.4,79.6,5.6,8.8,11.6,8.3,9.39,Riesgo
22,3,0,0.0,No aplica,0.41,0,0,6,13.3,6.2,2.0,7.3,96.7,6.3,10.9,10.2,14.0,12.24,Aprobado
30,7,1,27.7,Presencial,1.16,0,0,3,12.8,6.6,7.5,4.8,74.2,3.3,8.1,8.1,6.1,7.1,Riesgo
20,3,1,34.6,Hibrido,0.74,1,0,7,15.1,4.5,6.4,6.1,77.3,6.6,10.0,11.4,12.5,11.67,Aprobado
20,4,0,0.0,No aplica,0.68,1,0,4,20.5,5.8,3.4,8.5,93.6,10.0,13.3,15.0,20.0,17.16,Aprobado
29,3,1,38.9,Presencial,1.43,0,0,6,6.9,7.9,7.4,6.5,75.5,7.7,12.4,11.9,10.9,11.5,Aprobado
32,4,0,0.0,No aplica,0.22,1,0,6,18.7,7.4,2.6,6.9,91.5,7.4,10.4,10.6,18.9,14.71,Aprobado
30,4,1,20.9,Hibrido,0.26,1,0,7,20.1,8.5,2.9,6.7,85.0,6.3,11.8,15.7,16.0,15.07,Aprobado
29,1,1,32.4,Remoto,0.31,0,0,7,10.6,4.9,4.0,5.4,78.8,7.9,11.0,9.7,12.8,11.51,Aprobado
21,8,1,33.2,Hibrido,1.05,0,1,4,8.4,8.0,2.5,8.4,62.7,6.4,7.3,10.2,10.0,9.52,Riesgo
31,5,0,0.0,No aplica,0.39,0,0,5,25.2,5.9,3.4,7.3,93.7,7.9,12.3,12.9,19.4,16.03,Aprobado
28,10,0,0.0,No aplica,0.18,2,1,6,0.0,7.4,3.1,8.7,88.7,6.0,12.2,11.1,17.0,14.27,Aprobado
20,2,1,45.4,Presencial,1.57,0,0,5,10.5,4.2,7.1,5.3,81.4,7.0,10.4,10.5,11.4,10.93,Riesgo
19,7,1,25.0,Presencial,1.63,1,1,4,13.5,6.6,5.3,5.5,89.4,7.2,12.0,12.3,16.4,14.29,Aprobado
31,2,1,41.9,Remoto,0.17,0,0,4,9.1,6.3,6.1,5.6,81.0,7.6,10.9,9.6,9.6,9.86,Riesgo
22,6,0,0.0,No aplica,0.59,0,0,5,23.0,6.7,2.5,7.4,100.0,5.1,10.5,14.3,18.0,15.39,Aprobado
29,5,1,38.6,Presencial,2.05,2,0,7,3.3,4.9,7.4,4.2,88.7,4.1,11.3,11.9,8.2,9.93,Riesgo
20,5,1,23.1,Presencial,1.7,0,0,3,9.4,6.4,5.2,6.2,78.1,5.1,11.1,9.4,11.3,10.69,Riesgo
22,7,1,37.8,Remoto,0.02,0,0,4,14.3,6.3,5.9,4.9,78.7,7.1,9.5,9.1,9.4,9.33,Riesgo
22,9,1,22.3,Presencial,1.4,3,0,6,13.3,5.2,6.8,6.6,82.9,6.5,9.6,7.2,5.4,6.78,Riesgo
22,4,1,29.5,Presencial,0.79,3,1,5,3.8,5.9,4.8,4.6,85.2,3.9,11.2,11.9,5.5,8.56,Riesgo
28,9,1,23.5,Presencial,1.47,2,0,5,14.2,6.2,5.0,7.5,66.4,5.9,8.8,8.7,9.2,8.97,Riesgo
31,2,1,28.3,Presencial,1.63,1,1,4,3.0,6.8,4.9,5.8,76.2,6.2,9.5,7.5,8.5,8.4,Riesgo
31,3,1,44.6,Hibrido,0.27,1,0,7,14.2,4.5,8.4,1.5,71.8,4.1,8.3,6.8,6.2,6.8,Riesgo
29,4,0,0.0,No aplica,0.82,0,0,7,20.0,6.6,1.2,6.5,91.2,7.1,10.8,11.0,14.9,12.91,Aprobado
21,10,1,46.9,Presencial,1.85,0,0,7,12.3,6.0,6.1,5.6,72.3,8.4,10.4,9.6,9.3,9.61,Riesgo
32,2,1,26.9,Remoto,0.16,1,0,4,11.0,6.0,4.4,6.2,81.6,6.5,10.3,15.7,14.8,14.17,Aprobado
26,4,1,41.9,Presencial,2.14,2,0,6,5.3,5.0,9.5,4.2,67.8,5.1,9.2,11.0,5.0,7.64,Riesgo
26,5,1,17.0,Remoto,0.25,1,0,7,21.2,7.2,4.2,6.3,85.6,7.6,11.7,10.2,17.3,14.05,Aprobado
28,9,1,27.7,Presencial,1.46,3,0,4,16.6,6.7,5.3,6.7,93.3,6.0,10.9,12.8,13.8,12.92,Aprobado
29,5,1,25.7,Hibrido,0.97,0,1,4,18.6,7.0,3.4,7.1,72.1,4.5,12.0,11.5,15.0,13.35,Aprobado
32,10,1,42.3,Remoto,0.38,0,1,6,12.3,5.7,5.8,6.5,98.4,4.3,11.8,12.5,9.4,10.81,Riesgo
26,8,1,31.5,Remoto,0.34,0,1,3,14.5,6.1,6.2,6.5,97.1,10.0,13.7,14.0,17.2,15.54,Aprobado
27,8,0,0.0,No aplica,0.32,2,0,6,15.7,7.9,1.4,8.7,84.9,6.0,13.5,14.9,15.9,15.12,Aprobado
29,8,1,19.5,Hibrido,0.81,0,0,7,22.8,7.1,1.7,7.8,88.0,8.8,10.9,14.9,20.0,16.65,Aprobado
21,2,1,21.9,Remoto,0.0,0,0,5,19.0,7.5,6.1,7.1,84.5,7.7,14.6,14.8,17.8,16.26,Aprobado
22,5,1,37.5,Presencial,2.06,2,0,7,0.0,6.1,10.0,3.4,67.7,5.0,14.8,11.6,9.1,10.99,Riesgo
27,6,1,36.4,Presencial,0.68,1,0,5,9.1,6.6,4.6,5.7,72.9,4.4,10.5,10.7,3.3,6.96,Riesgo
18,3,1,27.6,Presencial,2.27,0,1,5,7.0,7.1,9.0,3.6,76.1,6.2,9.8,11.6,7.6,9.24,Riesgo
22,2,1,25.6,Presencial,1.28,1,1,7,14.8,7.4,5.8,6.2,88.3,6.9,13.3,15.2,17.2,15.82,Aprobado
28,2,1,35.7,Presencial,2.26,3,0,6,4.2,4.1,8.9,5.1,69.8,5.1,11.8,10.8,7.8,9.5,Riesgo
32,8,1,21.0,Hibrido,1.28,1,1,3,20.0,6.4,6.1,6.3,89.3,7.7,10.0,8.6,14.3,11.73,Aprobado
25,7,1,33.7,Hibrido,0.86,2,0,7,8.6,6.8,5.6,6.6,74.7,5.1,12.0,13.9,15.8,14.47,Aprobado
